run,label,chamber,category,n,frac
exp03_mappo/seed_456,MAPPO,ch4,request,216,0.2631
exp03_mappo/seed_456,MAPPO,ch4,commitment,151,0.1839
exp03_mappo/seed_456,MAPPO,ch4,acknowledgment,13,0.0158
exp03_mappo/seed_456,MAPPO,ch4,status_report,297,0.3618
exp03_mappo/seed_456,MAPPO,ch4,question,18,0.0219
exp03_mappo/seed_456,MAPPO,ch4,directive,57,0.0694
exp03_mappo/seed_456,MAPPO,ch5,status_report,2,0.3333
exp03_mappo/seed_789,MAPPO,ch1,directive,118,0.1342
exp03_mappo/seed_789,MAPPO,ch1,commitment,140,0.1593
exp03_mappo/seed_789,MAPPO,ch1,status_report,347,0.3948
exp03_mappo/seed_789,MAPPO,ch1,question,31,0.0353
exp03_mappo/seed_789,MAPPO,ch1,request,232,0.2639
exp03_mappo/seed_789,MAPPO,ch1,acknowledgment,7,0.008
exp03_mappo/seed_789,MAPPO,ch2,request,170,0.2114
exp03_mappo/seed_789,MAPPO,ch2,commitment,146,0.1816
exp03_mappo/seed_789,MAPPO,ch2,status_report,302,0.3756
exp03_mappo/seed_789,MAPPO,ch2,acknowledgment,2,0.0025
exp03_mappo/seed_789,MAPPO,ch2,directive,115,0.143
exp03_mappo/seed_789,MAPPO,ch2,question,5,0.0062
exp03_mappo/seed_789,MAPPO,?,commitment,65,0.2876
exp03_mappo/seed_789,MAPPO,?,status_report,122,0.5398
exp03_mappo/seed_789,MAPPO,?,directive,27,0.1195
exp03_mappo/seed_789,MAPPO,?,request,50,0.2212
exp03_mappo/seed_789,MAPPO,?,question,3,0.0133
exp03_mappo/seed_789,MAPPO,ch3,status_report,427,0.4948
exp03_mappo/seed_789,MAPPO,ch3,directive,114,0.1321
exp03_mappo/seed_789,MAPPO,ch3,request,266,0.3082
exp03_mappo/seed_789,MAPPO,ch3,commitment,91,0.1054
exp03_mappo/seed_789,MAPPO,ch3,question,3,0.0035
exp03_mappo/seed_789,MAPPO,ch3,acknowledgment,8,0.0093
exp03_mappo/seed_789,MAPPO,ch4,status_report,493,0.637
exp03_mappo/seed_789,MAPPO,ch4,request,201,0.2597
exp03_mappo/seed_789,MAPPO,ch4,directive,83,0.1072
exp03_mappo/seed_789,MAPPO,ch4,question,10,0.0129
exp03_mappo/seed_789,MAPPO,ch4,acknowledgment,11,0.0142
exp03_mappo/seed_789,MAPPO,ch4,commitment,196,0.2532
exp03_mappo/seed_789,MAPPO,ch5,status_report,58,0.8056
exp03_mappo/seed_789,MAPPO,ch5,request,22,0.3056
exp03_mappo/seed_789,MAPPO,ch5,directive,3,0.0417
exp03_mappo/seed_789,MAPPO,ch5,commitment,19,0.2639
exp06_ippo_hebbian/seed_1011,IPPO+Heb,ch1,commitment,2,0.2857
exp06_ippo_hebbian/seed_1011,IPPO+Heb,ch1,status_report,4,0.5714
exp06_ippo_hebbian/seed_1011,IPPO+Heb,ch1,request,1,0.1429
exp06_ippo_hebbian/seed_1011,IPPO+Heb,?,request,1,0.5
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch1,status_report,72,0.0768
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch1,request,187,0.1996
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch1,question,8,0.0085
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch1,directive,231,0.2465
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch1,commitment,144,0.1537
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch1,acknowledgment,12,0.0128
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch2,commitment,154,0.2175
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch2,directive,149,0.2105
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch2,request,145,0.2048
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch2,status_report,55,0.0777
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch2,acknowledgment,17,0.024
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch2,question,10,0.0141
exp06_ippo_hebbian/seed_123,IPPO+Heb,?,status_report,11,0.0526
exp06_ippo_hebbian/seed_123,IPPO+Heb,?,commitment,39,0.1866
exp06_ippo_hebbian/seed_123,IPPO+Heb,?,directive,49,0.2344
exp06_ippo_hebbian/seed_123,IPPO+Heb,?,request,48,0.2297
exp06_ippo_hebbian/seed_123,IPPO+Heb,?,question,2,0.0096
exp06_ippo_hebbian/seed_123,IPPO+Heb,?,acknowledgment,5,0.0239
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch3,directive,163,0.188
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch3,request,219,0.2526
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch3,commitment,227,0.2618
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch3,acknowledgment,21,0.0242
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch3,status_report,25,0.0288
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch4,commitment,190,0.2346
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch4,request,171,0.2111
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch4,directive,195,0.2407
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch4,acknowledgment,21,0.0259
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch4,question,13,0.016
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch4,status_report,87,0.1074
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch5,commitment,3,0.6
exp06_ippo_hebbian/seed_123,IPPO+Heb,ch5,request,1,0.2
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch1,commitment,135,0.1985
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch1,status_report,91,0.1338
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch1,directive,116,0.1706
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch1,request,119,0.175
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch1,acknowledgment,8,0.0118
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch1,question,4,0.0059
exp06_ippo_hebbian/seed_42,IPPO+Heb,?,status_report,72,0.2717
exp06_ippo_hebbian/seed_42,IPPO+Heb,?,request,55,0.2075
exp06_ippo_hebbian/seed_42,IPPO+Heb,?,commitment,49,0.1849
exp06_ippo_hebbian/seed_42,IPPO+Heb,?,question,3,0.0113
exp06_ippo_hebbian/seed_42,IPPO+Heb,?,directive,51,0.1925
exp06_ippo_hebbian/seed_42,IPPO+Heb,?,acknowledgment,2,0.0075
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch2,commitment,126,0.1296
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch2,request,239,0.2459
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch2,status_report,182,0.1872
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch2,directive,188,0.1934
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch2,acknowledgment,12,0.0123
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch2,question,11,0.0113
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch3,commitment,157,0.1784
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch3,status_report,377,0.4284
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch3,acknowledgment,8,0.0091
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch3,directive,96,0.1091
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch3,request,253,0.2875
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch3,question,13,0.0148
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch4,request,157,0.2082
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch4,status_report,239,0.317
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch4,commitment,152,0.2016
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch4,directive,138,0.183
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch4,acknowledgment,10,0.0133
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch4,question,7,0.0093
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch5,directive,5,0.2381
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch5,status_report,2,0.0952
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch5,request,3,0.1429
exp06_ippo_hebbian/seed_42,IPPO+Heb,ch5,commitment,1,0.0476
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch1,status_report,160,0.2086
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch1,request,216,0.2816
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch1,directive,99,0.1291
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch1,commitment,112,0.146
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch1,question,8,0.0104
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch1,acknowledgment,8,0.0104
exp06_ippo_hebbian/seed_456,IPPO+Heb,?,commitment,21,0.0977
exp06_ippo_hebbian/seed_456,IPPO+Heb,?,status_report,46,0.214
exp06_ippo_hebbian/seed_456,IPPO+Heb,?,directive,37,0.1721
exp06_ippo_hebbian/seed_456,IPPO+Heb,?,request,66,0.307
exp06_ippo_hebbian/seed_456,IPPO+Heb,?,question,2,0.0093
exp06_ippo_hebbian/seed_456,IPPO+Heb,?,acknowledgment,2,0.0093
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch2,commitment,104,0.1159
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch2,status_report,193,0.2152
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch2,request,314,0.3501
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch2,question,23,0.0256
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch2,directive,120,0.1338
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch2,acknowledgment,5,0.0056
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch3,directive,110,0.1253
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch3,commitment,116,0.1321
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch3,request,300,0.3417
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch3,status_report,201,0.2289
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch3,question,19,0.0216
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch3,acknowledgment,7,0.008
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch4,directive,129,0.132
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch4,commitment,154,0.1576
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch4,status_report,210,0.2149
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch4,question,27,0.0276
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch4,request,294,0.3009
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch4,acknowledgment,8,0.0082
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch5,request,11,0.2821
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch5,status_report,6,0.1538
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch5,commitment,8,0.2051
exp06_ippo_hebbian/seed_456,IPPO+Heb,ch5,directive,3,0.0769
exp06_ippo_hebbian/seed_789,IPPO+Heb,ch1,directive,1,0.1111
exp06_ippo_hebbian/seed_789,IPPO+Heb,ch1,question,1,0.1111
exp05_mappo_hebbian/seed_1011,MAPPO+Heb,ch1,request,1,0.1
exp05_mappo_hebbian/seed_1011,MAPPO+Heb,ch1,question,1,0.1
exp05_mappo_hebbian/seed_1011,MAPPO+Heb,ch1,directive,2,0.2
exp05_mappo_hebbian/seed_1011,MAPPO+Heb,ch1,status_report,2,0.2
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch1,status_report,58,0.0735
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch1,request,140,0.1774
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch1,question,3,0.0038
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch1,commitment,321,0.4068
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch1,directive,109,0.1381
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch1,acknowledgment,5,0.0063
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,?,commitment,96,0.4729
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,?,directive,33,0.1626
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,?,request,15,0.0739
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,?,status_report,13,0.064
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,?,question,1,0.0049
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch2,commitment,405,0.4412
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch2,request,103,0.1122
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch2,question,5,0.0054
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch2,status_report,66,0.0719
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch2,directive,187,0.2037
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch2,acknowledgment,2,0.0022
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch3,commitment,307,0.3434
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch3,directive,168,0.1879
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch3,request,133,0.1488
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch3,status_report,42,0.047
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch3,acknowledgment,2,0.0022
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch3,question,8,0.0089
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch4,commitment,297,0.3929
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch4,status_report,85,0.1124
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch4,request,58,0.0767
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch4,directive,159,0.2103
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch4,acknowledgment,1,0.0013
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch4,question,3,0.004
exp05_mappo_hebbian/seed_1213,MAPPO+Heb,ch5,commitment,4,0.5714
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch1,commitment,193,0.2345
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch1,status_report,226,0.2746
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch1,request,181,0.2199
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch1,question,15,0.0182
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch1,acknowledgment,5,0.0061
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch1,directive,170,0.2066
exp05_mappo_hebbian/seed_123,MAPPO+Heb,?,directive,58,0.2397
exp05_mappo_hebbian/seed_123,MAPPO+Heb,?,request,56,0.2314
exp05_mappo_hebbian/seed_123,MAPPO+Heb,?,commitment,45,0.186
exp05_mappo_hebbian/seed_123,MAPPO+Heb,?,status_report,51,0.2107
exp05_mappo_hebbian/seed_123,MAPPO+Heb,?,acknowledgment,3,0.0124
exp05_mappo_hebbian/seed_123,MAPPO+Heb,?,question,3,0.0124
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch2,status_report,118,0.1448
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch2,directive,228,0.2798
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch2,commitment,155,0.1902
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch2,request,181,0.2221
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch2,question,11,0.0135
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch2,acknowledgment,1,0.0012
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch3,directive,218,0.2417
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch3,commitment,94,0.1042
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch3,status_report,130,0.1441
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch3,acknowledgment,6,0.0067
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch3,request,248,0.2749
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch3,question,6,0.0067
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch4,commitment,184,0.23
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch4,status_report,221,0.2762
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch4,request,147,0.1837
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch4,question,3,0.0037
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch4,directive,186,0.2325
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch4,acknowledgment,6,0.0075
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch5,commitment,125,0.1698
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch5,request,170,0.231
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch5,status_report,121,0.1644
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch5,directive,138,0.1875
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch5,acknowledgment,9,0.0122
exp05_mappo_hebbian/seed_123,MAPPO+Heb,ch5,question,3,0.0041
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch1,commitment,116,0.1358
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch1,status_report,82,0.096
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch1,request,117,0.137
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch1,directive,159,0.1862
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch1,question,10,0.0117
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch1,acknowledgment,3,0.0035
exp05_mappo_hebbian/seed_42,MAPPO+Heb,?,request,31,0.1694
exp05_mappo_hebbian/seed_42,MAPPO+Heb,?,directive,48,0.2623
exp05_mappo_hebbian/seed_42,MAPPO+Heb,?,commitment,34,0.1858
exp05_mappo_hebbian/seed_42,MAPPO+Heb,?,status_report,12,0.0656
exp05_mappo_hebbian/seed_42,MAPPO+Heb,?,acknowledgment,1,0.0055
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch2,commitment,174,0.2071
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch2,status_report,109,0.1298
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch2,directive,158,0.1881
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch2,request,138,0.1643
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch2,question,5,0.006
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch2,acknowledgment,8,0.0095
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch3,request,238,0.2698
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch3,status_report,92,0.1043
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch3,acknowledgment,11,0.0125
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch3,directive,163,0.1848
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch3,commitment,82,0.093
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch3,question,9,0.0102
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch4,request,107,0.1367
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch4,directive,179,0.2286
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch4,commitment,125,0.1596
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch4,acknowledgment,9,0.0115
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch4,status_report,56,0.0715
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch4,question,3,0.0038
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch5,directive,13,0.2131
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch5,request,10,0.1639
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch5,commitment,6,0.0984
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch5,status_report,5,0.082
exp05_mappo_hebbian/seed_42,MAPPO+Heb,ch5,acknowledgment,1,0.0164
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch1,status_report,207,0.2671
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch1,request,108,0.1394
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch1,commitment,173,0.2232
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch1,directive,143,0.1845
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch1,acknowledgment,8,0.0103
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch1,question,15,0.0194
exp05_mappo_hebbian/seed_456,MAPPO+Heb,?,status_report,57,0.2689
exp05_mappo_hebbian/seed_456,MAPPO+Heb,?,commitment,41,0.1934
exp05_mappo_hebbian/seed_456,MAPPO+Heb,?,request,34,0.1604
exp05_mappo_hebbian/seed_456,MAPPO+Heb,?,directive,38,0.1792
exp05_mappo_hebbian/seed_456,MAPPO+Heb,?,acknowledgment,5,0.0236
exp05_mappo_hebbian/seed_456,MAPPO+Heb,?,question,1,0.0047
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch2,request,121,0.1396
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch2,status_report,218,0.2514
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch2,directive,208,0.2399
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch2,commitment,158,0.1822
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch2,acknowledgment,11,0.0127
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch2,question,8,0.0092
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch3,directive,155,0.1742
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch3,status_report,251,0.282
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch3,request,210,0.236
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch3,commitment,122,0.1371
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch3,question,7,0.0079
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch3,acknowledgment,22,0.0247
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch4,request,167,0.2005
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch4,status_report,419,0.503
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch4,commitment,139,0.1669
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch4,directive,161,0.1933
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch4,question,16,0.0192
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch4,acknowledgment,12,0.0144
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch5,request,4,0.2222
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch5,status_report,12,0.6667
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch5,acknowledgment,1,0.0556
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch5,commitment,4,0.2222
exp05_mappo_hebbian/seed_456,MAPPO+Heb,ch5,directive,1,0.0556
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch1,commitment,187,0.2448
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch1,status_report,118,0.1545
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch1,directive,142,0.1859
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch1,request,117,0.1531
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch1,acknowledgment,9,0.0118
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch1,question,8,0.0105
exp05_mappo_hebbian/seed_789,MAPPO+Heb,?,commitment,88,0.2741
exp05_mappo_hebbian/seed_789,MAPPO+Heb,?,directive,55,0.1713
exp05_mappo_hebbian/seed_789,MAPPO+Heb,?,request,41,0.1277
exp05_mappo_hebbian/seed_789,MAPPO+Heb,?,status_report,48,0.1495
exp05_mappo_hebbian/seed_789,MAPPO+Heb,?,question,4,0.0125
exp05_mappo_hebbian/seed_789,MAPPO+Heb,?,acknowledgment,4,0.0125
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch2,status_report,68,0.0764
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch2,directive,191,0.2146
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch2,commitment,203,0.2281
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch2,request,136,0.1528
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch2,acknowledgment,16,0.018
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch2,question,10,0.0112
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch3,request,281,0.3325
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch3,commitment,125,0.1479
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch3,directive,131,0.155
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch3,status_report,158,0.187
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch3,question,9,0.0107
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch3,acknowledgment,14,0.0166
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch4,status_report,94,0.1331
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch4,directive,129,0.1827
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch4,commitment,172,0.2436
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch4,request,104,0.1473
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch4,question,5,0.0071
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch4,acknowledgment,11,0.0156
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch5,directive,1,0.1667
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch5,status_report,1,0.1667
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch5,acknowledgment,2,0.3333
exp05_mappo_hebbian/seed_789,MAPPO+Heb,ch5,request,1,0.1667
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch1,status_report,420,0.5276
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch1,commitment,102,0.1281
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch1,request,16,0.0201
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch1,question,6,0.0075
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch1,directive,4,0.005
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch1,acknowledgment,1,0.0013
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch2,commitment,144,0.1735
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch2,status_report,279,0.3361
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch2,request,115,0.1386
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch2,question,23,0.0277
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch2,directive,12,0.0145
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch2,acknowledgment,1,0.0012
exp11_llm_9b_allied_none/seed_1011,No-bonds,?,commitment,67,0.1806
exp11_llm_9b_allied_none/seed_1011,No-bonds,?,status_report,196,0.5283
exp11_llm_9b_allied_none/seed_1011,No-bonds,?,directive,2,0.0054
exp11_llm_9b_allied_none/seed_1011,No-bonds,?,question,9,0.0243
exp11_llm_9b_allied_none/seed_1011,No-bonds,?,request,13,0.035
exp11_llm_9b_allied_none/seed_1011,No-bonds,?,acknowledgment,2,0.0054
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch3,status_report,542,0.6029
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch3,commitment,200,0.2225
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch3,request,162,0.1802
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch3,question,26,0.0289
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch3,acknowledgment,7,0.0078
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch3,directive,1,0.0011
